YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,EW16/NE3/TE17,15158,12960
2024-03,WEEKDAY,13,TRAIN,EW16/NE3/TE17,29897,44218
2024-03,WEEKDAY,12,TRAIN,BP3,3817,2114
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,BP3,2834,1847
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,NE4/DT19,3315,5197
2024-03,WEEKDAY,6,TRAIN,NE4/DT19,10054,15933
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,NE15,15182,5321
2024-03,WEEKDAY,9,TRAIN,NE15,35911,7928
2024-03,WEEKDAY,12,TRAIN,SW1,3223,4667
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1575,1990
2024-03,WEEKDAY,21,TRAIN,PW3,636,2098
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,PW3,325,1365
2024-03,WEEKDAY,18,TRAIN,NE13,34529,61037
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NE13,15023,16376
2024-03,WEEKDAY,9,TRAIN,PE7,5881,2454
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,PE7,3198,1054
2024-03,WEEKDAY,15,TRAIN,CC28,2035,2558
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CC28,1831,1687
2024-03,WEEKDAY,8,TRAIN,CC28,6204,4462
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,CC28,1580,1107
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,EW23,29254,33427
2024-03,WEEKDAY,18,TRAIN,EW23,106077,130332
2024-03,WEEKDAY,12,TRAIN,PE6,7791,5803
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,PE6,5697,4201
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,PE4,412,103
2024-03,WEEKDAY,6,TRAIN,PE4,2814,451
2024-03,WEEKDAY,17,TRAIN,CC3,19100,8671
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,CC3,12136,8513
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,CC5,789,917
2024-03,WEEKDAY,7,TRAIN,CC5,2799,5165
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,SW8,1191,1061
2024-03,WEEKDAY,17,TRAIN,SW8,4515,2969
2024-03,WEEKDAY,11,TRAIN,EW19,15004,8526
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,EW19,11029,6454
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC7,7518,2405
2024-03,WEEKDAY,23,TRAIN,CC7,6296,4106
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,BP4,948,1240
2024-03,WEEKDAY,18,TRAIN,BP4,3513,5663
2024-03,WEEKDAY,20,TRAIN,DT13,13689,9307
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,DT13,7093,5002
2024-03,WEEKDAY,9,TRAIN,NE4/DT19,24958,77935
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,NE4/DT19,12487,27402
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,CC21,4983,7948
2024-03,WEEKDAY,11,TRAIN,CC21,7138,12386
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,SE4,477,1763
2024-03,WEEKDAY,22,TRAIN,SE4,721,3590
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,EW10,5579,9285
2024-03,WEEKDAY,21,TRAIN,EW10,7303,18286
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,SW1,1203,1440
2024-03,WEEKDAY,17,TRAIN,SW1,7368,3525
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,CC12,1061,505
2024-03,WEEKDAY,6,TRAIN,CC12,6809,7363
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CG1/DT35,14948,14302
2024-03,WEEKDAY,15,TRAIN,CG1/DT35,13695,9122
2024-03,WEEKDAY,9,TRAIN,CC10/DT26,19505,29538
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,CC10/DT26,8541,6999
2024-03,WEEKDAY,6,TRAIN,EW9,36932,9959
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,EW9,12974,2643
2024-03,WEEKDAY,7,TRAIN,NS14,115418,37034
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,NS14,18178,6791
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,EW18,10655,7811
2024-03,WEEKDAY,10,TRAIN,EW18,15948,12370
2024-03,WEEKDAY,15,TRAIN,CC12,9172,5497
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CC12,3514,3194
2024-03,WEEKDAY,13,TRAIN,SW1,2985,4004
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1636,1679
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,39580,42940
2024-03,WEEKDAY,15,TRAIN,EW8/CC9,48328,43774
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,EW10,8089,8141
2024-03,WEEKDAY,12,TRAIN,EW10,9187,7704
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CC6,10292,28558
2024-03,WEEKDAY,15,TRAIN,CC6,11734,29287
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CC8,5258,4889
2024-03,WEEKDAY,15,TRAIN,CC8,11901,8010
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,TE16,13,515
2024-03,WEEKDAY,0,TRAIN,TE16,43,533
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,EW33,2265,1415
2024-03,WEEKDAY,14,TRAIN,EW33,2020,1846
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,NS7,9427,10257
2024-03,WEEKDAY,23,TRAIN,NS7,6869,17908
2024-03,WEEKDAY,13,TRAIN,TE1,2682,3215
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,TE1,2227,1201
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,SW2,2598,1813
2024-03,WEEKDAY,8,TRAIN,SW2,9296,2715
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,SW7,945,1686
2024-03,WEEKDAY,19,TRAIN,SW7,1622,5771
2024-03,WEEKDAY,18,TRAIN,CC8,18651,23283
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,CC8,6581,6332
2024-03,WEEKDAY,21,TRAIN,EW27,33622,55506
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,EW27,18433,31819
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,PE3,1633,3945
2024-03,WEEKDAY,20,TRAIN,PE3,3159,9164
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,NS21/DT11,35523,34180
2024-03,WEEKDAY,11,TRAIN,NS21/DT11,50207,44441
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NS8,10860,11388
2024-03,WEEKDAY,18,TRAIN,NS8,31792,57441
2024-03,WEEKDAY,20,TRAIN,PW7,2329,4269
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,PW7,1033,2005
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,SW5,1918,3804
2024-03,WEEKDAY,22,TRAIN,SW5,3105,6706
2024-03,WEEKDAY,21,TRAIN,DT29,2563,11087
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,DT29,1513,5507
2024-03,WEEKDAY,9,TRAIN,DT22,11422,10298
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,DT22,4574,6084
2024-03,WEEKDAY,10,TRAIN,DT10/TE11,7826,3587
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,DT10/TE11,5112,2739
2024-03,WEEKDAY,22,TRAIN,NE1/CC29,58212,11517
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,45253,6783
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NS23,27970,29212
2024-03,WEEKDAY,15,TRAIN,NS23,34939,31800
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,TE14/NS22,4049,17477
2024-03,WEEKDAY,7,TRAIN,TE14/NS22,13278,58825
2024-03,WEEKDAY,19,TRAIN,CC27,21892,3286
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,CC27,1579,990
2024-03,WEEKDAY,13,TRAIN,EW32,2182,1898
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,EW32,2255,1317
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,PE5,1902,3849
2024-03,WEEKDAY,19,TRAIN,PE5,3875,13650
2024-03,WEEKDAY,7,TRAIN,CC7,12993,16307
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,CC7,2978,2704
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,SW5,1040,42
2024-03,WEEKDAY,5,TRAIN,SW5,3526,197
2024-03,WEEKDAY,13,TRAIN,PE2,8313,5664
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,PE2,3282,3077
2024-03,WEEKDAY,14,TRAIN,NS24/NE6/CC1,34188,32800
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,NS24/NE6/CC1,27348,29233
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,DT5,2790,1512
2024-03,WEEKDAY,6,TRAIN,DT5,12380,4394
2024-03,WEEKDAY,21,TRAIN,CC21,16904,6420
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,CC21,7321,3290
2024-03,WEEKDAY,19,TRAIN,SW8,1756,3605
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,SW8,826,1197
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,DT22,8827,5327
2024-03,WEEKDAY,22,TRAIN,DT22,9747,9336
2024-03,WEEKDAY,21,TRAIN,DT22,11380,10144
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,DT22,11100,5670
2024-03,WEEKDAY,6,TRAIN,NE1/CC29,6283,28266
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,NE1/CC29,2673,10043
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,NE17/PTC,20540,11696
2024-03,WEEKDAY,8,TRAIN,NE17/PTC,119795,23094
2024-03,WEEKDAY,15,TRAIN,NE7/DT12,26093,24439
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NE7/DT12,23444,23049
2024-03,WEEKDAY,9,TRAIN,PW1,703,2131
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,PW1,287,1617
2024-03,WEEKDAY,9,TRAIN,SW6,5623,1757
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,SW6,2712,924
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,BP8,717,709
2024-03,WEEKDAY,21,TRAIN,BP8,1574,1655
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,PE1,2854,1189
2024-03,WEEKDAY,10,TRAIN,PE1,3670,1398
2024-03,WEEKDAY,12,TRAIN,CC3,5759,9054
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,CC3,5020,8691
2024-03,WEEKDAY,22,TRAIN,EW21/CC22,21077,10475
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,EW21/CC22,7455,5550
2024-03,WEEKDAY,17,TRAIN,EW20,29266,17911
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,EW20,8264,6623
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,TE22,15,17
2024-03,WEEKDAY,0,TRAIN,TE22,13,31
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,BP10,1687,1970
2024-03,WEEKDAY,13,TRAIN,BP10,2980,2903
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,BP7,351,754
2024-03,WEEKDAY,18,TRAIN,BP7,1262,3572
2024-03,WEEKDAY,12,TRAIN,DT7,3446,3339
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,DT7,2567,1706
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,SE5,399,1884
2024-03,WEEKDAY,21,TRAIN,SE5,1028,3603
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,DT5,4683,5976
2024-03,WEEKDAY,7,TRAIN,DT5,31252,16647
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,CC7,3817,4334
2024-03,WEEKDAY,14,TRAIN,CC7,6293,6705
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,TE22,4239,6238
2024-03,WEEKDAY,19,TRAIN,TE22,2981,7928
2024-03,WEEKDAY,13,TRAIN,TE18,13837,9812
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,TE18,8264,7583
2024-03,WEEKDAY,10,TRAIN,DT2,2038,715
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,DT2,1849,595
2024-03,WEEKDAY,16,TRAIN,DT29,4742,7501
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,DT29,3593,3562
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,EW5,11881,21328
2024-03,WEEKDAY,21,TRAIN,EW5,20694,41532
2024-03,WEEKDAY,9,TRAIN,PW5,3277,1563
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,PW5,2729,880
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,PW3,1093,510
2024-03,WEEKDAY,9,TRAIN,PW3,1843,1310
2024-03,WEEKDAY,22,TRAIN,PE3,1138,5301
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,PE3,710,2977
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CC7,3890,4726
2024-03,WEEKDAY,15,TRAIN,CC7,7202,6400
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,NS7,19204,10401
2024-03,WEEKDAY,6,TRAIN,NS7,55093,16153
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,CC4/DT15,43,13
2024-03,WEEKDAY,5,TRAIN,CC4/DT15,140,215
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,SE5,1385,1529
2024-03,WEEKDAY,14,TRAIN,SE5,2698,2646
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,CC25,3267,2896
2024-03,WEEKDAY,14,TRAIN,CC25,4932,5529
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,DT6,812,2416
2024-03,WEEKDAY,22,TRAIN,DT6,4075,4617
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,SW2,3230,2885
2024-03,WEEKDAY,18,TRAIN,SW2,6151,10037
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,DT18,3528,5264
2024-03,WEEKDAY,18,TRAIN,DT18,89404,19078
2024-03,WEEKDAY,5,TRAIN,PW1,14,55
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,PW1,27,15
2024-03,WEEKDAY,6,TRAIN,DT7,2322,2864
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,DT7,270,480
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,SW4,1483,1805
2024-03,WEEKDAY,14,TRAIN,SW4,1704,3287
2024-03,WEEKDAY,21,TRAIN,SW4,784,3739
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,SW4,495,1654
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,SE3,2240,1431
2024-03,WEEKDAY,12,TRAIN,SE3,3014,1875
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC14,479,1635
2024-03,WEEKDAY,23,TRAIN,CC14,1174,2956
2024-03,WEEKDAY,16,TRAIN,PE3,6102,8086
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,PE3,3516,3752
2024-03,WEEKDAY,19,TRAIN,PW4,4471,11342
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,PW4,3542,4108
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,EW29,2274,4877
2024-03,WEEKDAY,22,TRAIN,EW29,4484,4628
2024-03,WEEKDAY,12,TRAIN,NE10,15053,11321
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,NE10,11764,7831
2024-03,WEEKDAY,21,TRAIN,TE4,3011,3738
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,TE4,1742,2146
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,CC5,3692,2614
2024-03,WEEKDAY,20,TRAIN,CC5,5767,4332
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,DT23,1551,1659
2024-03,WEEKDAY,21,TRAIN,DT23,4063,3380
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,DT33,4800,1538
2024-03,WEEKDAY,6,TRAIN,DT33,28297,7967
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,TE5,2842,3022
2024-03,WEEKDAY,17,TRAIN,TE5,6186,7391
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,NE8,23560,25928
2024-03,WEEKDAY,14,TRAIN,NE8,25814,26649
2024-03,WEEKDAY,5,TRAIN,PE4,679,143
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,PE4,154,13
2024-03,WEEKDAY,0,TRAIN,DT22,375,740
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,DT22,308,422
2024-03,WEEKDAY,13,TRAIN,CE1/DT16,28529,44074
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,CE1/DT16,25313,36711
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,PE5,183,1766
2024-03,WEEKDAY,23,TRAIN,PE5,254,3192
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,8833,35934
2024-03,WEEKDAY,9,TRAIN,NE1/CC29,19243,100547
2024-03,WEEKDAY,22,TRAIN,EW28,10445,25670
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,EW28,4527,16029
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,DT24,1041,3477
2024-03,WEEKDAY,22,TRAIN,DT24,1732,6550
2024-03,WEEKDAY,16,TRAIN,NS17/CC15,44156,48003
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,25691,26536
2024-03,WEEKDAY,9,TRAIN,TE19,1871,47427
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,TE19,747,1720
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,CC7,4805,3538
2024-03,WEEKDAY,12,TRAIN,CC7,8344,5559
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,DT34,3732,2249
2024-03,WEEKDAY,17,TRAIN,DT34,15828,5679
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,NS10,19916,17966
2024-03,WEEKDAY,14,TRAIN,NS10,27706,26872
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,EW7,92,741
2024-03,WEEKDAY,0,TRAIN,EW7,124,1201
2024-03,WEEKDAY,17,TRAIN,DT24,10563,9356
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,DT24,2774,3257
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,DT29,3977,1353
2024-03,WEEKDAY,7,TRAIN,DT29,27124,7583
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,DT27,3945,4203
2024-03,WEEKDAY,8,TRAIN,DT27,18868,34166
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,EW30,1093,373
2024-03,WEEKDAY,10,TRAIN,EW30,1250,1429
2024-03,WEEKDAY,15,TRAIN,NE16/STC,37282,46746
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NE16/STC,26318,27179
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,TE14/NS22,286,561
2024-03,WEEKDAY,0,TRAIN,TE14/NS22,548,643
2024-03,WEEKDAY,10,TRAIN,CC12,5740,2202
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,CC12,4433,2396
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,SE2,4430,1693
2024-03,WEEKDAY,9,TRAIN,SE2,8731,2397
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,EW28,17770,6568
2024-03,WEEKDAY,9,TRAIN,EW28,31673,23335
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,CC25,26,148
2024-03,WEEKDAY,0,TRAIN,CC25,87,285
2024-03,WEEKDAY,0,TRAIN,DT5,133,1599
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,DT5,73,928
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,SE2,3516,3244
2024-03,WEEKDAY,17,TRAIN,SE2,5388,9174
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,EW33,2576,1068
2024-03,WEEKDAY,9,TRAIN,EW33,3023,3928
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,PE2,1900,3731
2024-03,WEEKDAY,19,TRAIN,PE2,3442,13059
2024-03,WEEKDAY,14,TRAIN,SW2,3629,4519
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,SW2,2743,3060
2024-03,WEEKDAY,19,TRAIN,NS16,48612,100566
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,NS16,19717,29709
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,PW5,2809,953
2024-03,WEEKDAY,10,TRAIN,PW5,2438,1181
2024-03,WEEKDAY,0,TRAIN,EW9,349,1271
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,EW9,236,736
2024-03,WEEKDAY,12,TRAIN,DT20,5850,5579
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,DT20,3736,3761
2024-03,WEEKDAY,23,TRAIN,PE7,212,2145
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,PE7,127,1442
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,NS20,17909,7873
2024-03,WEEKDAY,20,TRAIN,NS20,47053,16370
2024-03,WEEKDAY,15,TRAIN,CC3,10043,6934
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CC3,9978,8355
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1545,3320
2024-03,WEEKDAY,21,TRAIN,CC16,4172,6945
2024-03,WEEKDAY,13,TRAIN,NS7,16908,14911
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,NS7,13519,11980
2024-03,WEEKDAY,15,TRAIN,BP11,2093,2712
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,BP11,1602,1371
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,EW33,2490,1845
2024-03,WEEKDAY,15,TRAIN,EW33,3156,1799
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,DT5,1075,4441
2024-03,WEEKDAY,23,TRAIN,DT5,2256,7713
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,DT17,4062,3885
2024-03,WEEKDAY,18,TRAIN,DT17,127618,11519
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,SW7,1296,1347
2024-03,WEEKDAY,15,TRAIN,SW7,1995,2593
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,EW4,1135,72
2024-03,WEEKDAY,5,TRAIN,EW4,4075,484
2024-03,WEEKDAY,19,TRAIN,CC16,10939,13151
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2832,3430
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,EW4,7037,6230
2024-03,WEEKDAY,7,TRAIN,EW4,38834,38436
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,CC12,827,2914
2024-03,WEEKDAY,22,TRAIN,CC12,1391,5763
2024-03,WEEKDAY,9,TRAIN,CC3,2116,19047
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,CC3,1010,8176
2024-03,WEEKDAY,5,TRAIN,EW2/DT32,14114,2052
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,3397,470
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,34562,38373
2024-03,WEEKDAY,16,TRAIN,NS9/TE2,48584,71844
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,NS7,21207,17458
2024-03,WEEKDAY,7,TRAIN,NS7,66319,45775
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,27925,8937
2024-03,WEEKDAY,21,TRAIN,NS24/NE6/CC1,60519,15453
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,NS5,11493,2811
2024-03,WEEKDAY,6,TRAIN,NS5,64535,17470
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,DT30,14,557
2024-03,WEEKDAY,0,TRAIN,DT30,30,983
2024-03,WEEKDAY,15,TRAIN,EW28,17608,15510
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,EW28,13837,11049
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,SE3,2128,526
2024-03,WEEKDAY,8,TRAIN,SE3,9830,1253
2024-03,WEEKDAY,15,TRAIN,NS8,15705,13991
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NS8,9049,8525
2024-03,WEEKDAY,12,TRAIN,BP7,747,797
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,BP7,392,473
2024-03,WEEKDAY,0,TRAIN,NS17/CC15,750,2838
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,422,1724
2024-03,WEEKDAY,11,TRAIN,PE4,1500,825
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,PE4,1303,799
2024-03,WEEKDAY,14,TRAIN,NE5,11146,12295
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,NE5,7684,8160
2024-03,WEEKDAY,15,TRAIN,EW16/NE3/TE17,36904,22376
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,14102,9949
2024-03,WEEKDAY,9,TRAIN,TE4,3843,4299
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,TE4,2434,2275
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,PW1,1776,1736
2024-03,WEEKDAY,17,TRAIN,PW1,3288,3080
2024-03,WEEKDAY,23,TRAIN,DT6,559,2522
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,DT6,275,1438
2024-03,WEEKDAY,15,TRAIN,CG2,32334,19823
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,CG2,22162,18242
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,EW6,7310,6789
2024-03,WEEKDAY,13,TRAIN,EW6,9016,10068
2024-03,WEEKDAY,10,TRAIN,NS14,33593,13783
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,NS14,21992,10256
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,TE18,5027,8084
2024-03,WEEKDAY,11,TRAIN,TE18,7377,13353
2024-03,WEEKDAY,19,TRAIN,PW3,1642,3125
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,PW3,890,1415
2024-03,WEEKDAY,7,TRAIN,NS19,59931,49857
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,NS19,11591,7584
2024-03,WEEKDAY,16,TRAIN,EW19,16142,17554
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,EW19,9571,9602
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,EW31,2015,2626
2024-03,WEEKDAY,8,TRAIN,EW31,2756,21156
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,1145,212
2024-03,WEEKDAY,5,TRAIN,EW12/DT14,6142,1040
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,PE4,1028,502
2024-03,WEEKDAY,9,TRAIN,PE4,2041,718
2024-03,WEEKDAY,22,TRAIN,PE1,665,4216
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,PE1,455,2392
2024-03,WEEKDAY,23,TRAIN,PE2,291,3707
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,PE2,194,2034
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NS18,7851,9012
2024-03,WEEKDAY,18,TRAIN,NS18,31952,33655
2024-03,WEEKDAY,17,TRAIN,EW4,31863,19579
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,EW4,11099,9810
2024-03,WEEKDAY,13,TRAIN,DT8,7689,4419
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1994,1788
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,CC21,6815,4317
