LinkID,SpeedBand,Time
103074123,2,2024-04-15 17:11:29.799857
103074126,2,2024-04-15 17:11:29.799857
103074127,3,2024-04-15 17:11:29.799857
103074130,3,2024-04-15 17:11:29.799857
103074131,3,2024-04-15 17:11:29.799857
103074134,2,2024-04-15 17:11:29.799857
103074135,2,2024-04-15 17:11:29.799857
103074138,2,2024-04-15 17:11:29.799857
103074139,2,2024-04-15 17:11:29.799857
103074142,6,2024-04-15 17:11:29.799857
103074143,6,2024-04-15 17:11:29.799857
103074144,3,2024-04-15 17:11:29.799857
103074148,4,2024-04-15 17:11:29.799857
103074154,5,2024-04-15 17:11:29.799857
103074155,5,2024-04-15 17:11:29.799857
103074156,4,2024-04-15 17:11:29.799857
103074162,3,2024-04-15 17:11:29.799857
103074163,4,2024-04-15 17:11:29.799857
103074164,4,2024-04-15 17:11:29.799857
103074168,3,2024-04-15 17:11:29.799857
103074172,5,2024-04-15 17:11:29.799857
103074178,5,2024-04-15 17:11:29.799857
103074179,3,2024-04-15 17:11:29.799857
103074180,3,2024-04-15 17:11:29.799857
103074186,5,2024-04-15 17:11:29.799857
103074187,3,2024-04-15 17:11:29.799857
103074190,4,2024-04-15 17:11:29.799857
103074191,3,2024-04-15 17:11:29.799857
103074194,4,2024-04-15 17:11:29.799857
103074195,4,2024-04-15 17:11:29.799857
103074198,3,2024-04-15 17:11:29.799857
103074199,4,2024-04-15 17:11:29.799857
103074200,4,2024-04-15 17:11:29.799857
103074204,3,2024-04-15 17:11:29.799857
103074208,3,2024-04-15 17:11:29.799857
103074214,4,2024-04-15 17:11:29.799857
103074215,5,2024-04-15 17:11:29.799857
103074218,2,2024-04-15 17:11:29.799857
103074219,2,2024-04-15 17:11:29.799857
103074220,4,2024-04-15 17:11:29.799857
103074224,5,2024-04-15 17:11:29.799857
103074228,4,2024-04-15 17:11:29.799857
103074234,5,2024-04-15 17:11:29.799857
103074235,4,2024-04-15 17:11:29.799857
103074238,4,2024-04-15 17:11:29.799857
103074239,4,2024-04-15 17:11:29.799857
103074240,5,2024-04-15 17:11:29.799857
103074262,3,2024-04-15 17:11:29.799857
103074263,4,2024-04-15 17:11:29.799857
103074274,4,2024-04-15 17:11:29.799857
103074275,4,2024-04-15 17:11:29.799857
103074278,3,2024-04-15 17:11:29.799857
103074279,3,2024-04-15 17:11:29.799857
103074282,3,2024-04-15 17:11:29.799857
103074283,2,2024-04-15 17:11:29.799857
103074286,3,2024-04-15 17:11:29.799857
103074287,3,2024-04-15 17:11:29.799857
103074290,8,2024-04-15 17:11:29.799857
103074291,6,2024-04-15 17:11:29.799857
103074296,4,2024-04-15 17:11:29.799857
103074302,4,2024-04-15 17:11:29.799857
103074303,5,2024-04-15 17:11:29.799857
103074306,5,2024-04-15 17:11:29.799857
103074307,4,2024-04-15 17:11:29.799857
103074310,2,2024-04-15 17:11:29.799857
103074311,2,2024-04-15 17:11:29.799857
103074314,4,2024-04-15 17:11:29.799857
103074315,3,2024-04-15 17:11:29.799857
103074318,3,2024-04-15 17:11:29.799857
103074319,3,2024-04-15 17:11:29.799857
103074322,3,2024-04-15 17:11:29.799857
103074323,3,2024-04-15 17:11:29.799857
103074330,6,2024-04-15 17:11:29.799857
103074340,8,2024-04-15 17:11:29.799857
103074348,3,2024-04-15 17:11:29.799857
103074350,5,2024-04-15 17:11:29.799857
103074351,3,2024-04-15 17:11:29.799857
103074354,4,2024-04-15 17:11:29.799857
103074355,3,2024-04-15 17:11:29.799857
103074358,3,2024-04-15 17:11:29.799857
103074359,4,2024-04-15 17:11:29.799857
103074362,3,2024-04-15 17:11:29.799857
103074363,2,2024-04-15 17:11:29.799857
103074366,5,2024-04-15 17:11:29.799857
103074367,6,2024-04-15 17:11:29.799857
103074370,5,2024-04-15 17:11:29.799857
103074371,6,2024-04-15 17:11:29.799857
103074374,4,2024-04-15 17:11:29.799857
103074375,6,2024-04-15 17:11:29.799857
103074378,4,2024-04-15 17:11:29.799857
103074379,5,2024-04-15 17:11:29.799857
103074382,3,2024-04-15 17:11:29.799857
103074383,3,2024-04-15 17:11:29.799857
103074386,5,2024-04-15 17:11:29.799857
103074387,5,2024-04-15 17:11:29.799857
103074390,3,2024-04-15 17:11:29.799857
103074391,3,2024-04-15 17:11:29.799857
103074394,5,2024-04-15 17:11:29.799857
103074395,6,2024-04-15 17:11:29.799857
103074398,4,2024-04-15 17:11:29.799857
103074399,8,2024-04-15 17:11:29.799857
103074402,3,2024-04-15 17:11:29.799857
103074403,2,2024-04-15 17:11:29.799857
103074406,5,2024-04-15 17:11:29.799857
103074407,4,2024-04-15 17:11:29.799857
103074410,4,2024-04-15 17:11:29.799857
103074411,4,2024-04-15 17:11:29.799857
103074414,3,2024-04-15 17:11:29.799857
103074415,3,2024-04-15 17:11:29.799857
103074418,4,2024-04-15 17:11:29.799857
103074419,4,2024-04-15 17:11:29.799857
103074422,4,2024-04-15 17:11:29.799857
103074423,4,2024-04-15 17:11:29.799857
103074426,4,2024-04-15 17:11:29.799857
103074427,5,2024-04-15 17:11:29.799857
103074430,3,2024-04-15 17:11:29.799857
103074431,3,2024-04-15 17:11:29.799857
103074434,3,2024-04-15 17:11:29.799857
103074435,4,2024-04-15 17:11:29.799857
103074436,6,2024-04-15 17:11:29.799857
103074442,6,2024-04-15 17:11:29.799857
103074443,4,2024-04-15 17:11:29.799857
103074446,5,2024-04-15 17:11:29.799857
103074447,5,2024-04-15 17:11:29.799857
103074448,5,2024-04-15 17:11:29.799857
103074454,4,2024-04-15 17:11:29.799857
103074455,4,2024-04-15 17:11:29.799857
103074458,4,2024-04-15 17:11:29.799857
103074459,5,2024-04-15 17:11:29.799857
103074462,3,2024-04-15 17:11:29.799857
103074463,3,2024-04-15 17:11:29.799857
103074466,4,2024-04-15 17:11:29.799857
103074467,4,2024-04-15 17:11:29.799857
103074470,3,2024-04-15 17:11:29.799857
103074471,3,2024-04-15 17:11:29.799857
103074474,3,2024-04-15 17:11:29.799857
103074475,3,2024-04-15 17:11:29.799857
103074478,3,2024-04-15 17:11:29.799857
103074479,4,2024-04-15 17:11:29.799857
103074482,3,2024-04-15 17:11:29.799857
103074483,4,2024-04-15 17:11:29.799857
103074494,3,2024-04-15 17:11:29.799857
103074495,3,2024-04-15 17:11:29.799857
103074498,4,2024-04-15 17:11:29.799857
103074499,6,2024-04-15 17:11:29.799857
103074500,6,2024-04-15 17:11:29.799857
103074506,4,2024-04-15 17:11:29.799857
103074507,5,2024-04-15 17:11:29.799857
103074510,5,2024-04-15 17:11:29.799857
103074511,4,2024-04-15 17:11:29.799857
103074514,4,2024-04-15 17:11:29.799857
103074515,6,2024-04-15 17:11:29.799857
103074518,4,2024-04-15 17:11:29.799857
103074519,5,2024-04-15 17:11:29.799857
103074522,5,2024-04-15 17:11:29.799857
103074523,3,2024-04-15 17:11:29.799857
103074524,5,2024-04-15 17:11:29.799857
103074530,4,2024-04-15 17:11:29.799857
103074531,5,2024-04-15 17:11:29.799857
103074534,2,2024-04-15 17:11:29.799857
103074535,8,2024-04-15 17:11:29.799857
103074538,5,2024-04-15 17:11:29.799857
103074539,3,2024-04-15 17:11:29.799857
103074542,6,2024-04-15 17:11:29.799857
103074543,6,2024-04-15 17:11:29.799857
103074546,6,2024-04-15 17:11:29.799857
103074547,5,2024-04-15 17:11:29.799857
103074550,7,2024-04-15 17:11:29.799857
103074551,6,2024-04-15 17:11:29.799857
103074554,8,2024-04-15 17:11:29.799857
103074555,7,2024-04-15 17:11:29.799857
103074558,3,2024-04-15 17:11:29.799857
103074559,4,2024-04-15 17:11:29.799857
103074562,5,2024-04-15 17:11:29.799857
103074563,5,2024-04-15 17:11:29.799857
103074566,6,2024-04-15 17:11:29.799857
103074567,5,2024-04-15 17:11:29.799857
103074570,6,2024-04-15 17:11:29.799857
103074571,4,2024-04-15 17:11:29.799857
103074574,5,2024-04-15 17:11:29.799857
103074575,5,2024-04-15 17:11:29.799857
103074578,4,2024-04-15 17:11:29.799857
103074579,4,2024-04-15 17:11:29.799857
103074582,6,2024-04-15 17:11:29.799857
103074583,6,2024-04-15 17:11:29.799857
103074586,4,2024-04-15 17:11:29.799857
103074587,6,2024-04-15 17:11:29.799857
103074590,3,2024-04-15 17:11:29.799857
103074591,3,2024-04-15 17:11:29.799857
103074594,5,2024-04-15 17:11:29.799857
103074595,6,2024-04-15 17:11:29.799857
103074596,6,2024-04-15 17:11:29.799857
103074602,6,2024-04-15 17:11:29.799857
103074603,5,2024-04-15 17:11:29.799857
103074606,4,2024-04-15 17:11:29.799857
103074607,4,2024-04-15 17:11:29.799857
103074610,4,2024-04-15 17:11:29.799857
103074611,3,2024-04-15 17:11:29.799857
103074612,5,2024-04-15 17:11:29.799857
103074618,5,2024-04-15 17:11:29.799857
103074619,7,2024-04-15 17:11:29.799857
103074626,7,2024-04-15 17:11:29.799857
103074627,7,2024-04-15 17:11:29.799857
103074630,5,2024-04-15 17:11:29.799857
103074631,4,2024-04-15 17:11:29.799857
103074633,6,2024-04-15 17:11:29.799857
103074642,6,2024-04-15 17:11:29.799857
103074643,6,2024-04-15 17:11:29.799857
103074650,4,2024-04-15 17:11:29.799857
103074651,4,2024-04-15 17:11:29.799857
103074654,7,2024-04-15 17:11:29.799857
103074655,5,2024-04-15 17:11:29.799857
103074656,4,2024-04-15 17:11:29.799857
103074660,4,2024-04-15 17:11:29.799857
103074664,4,2024-04-15 17:11:29.799857
103074670,5,2024-04-15 17:11:29.799857
103074671,5,2024-04-15 17:11:29.799857
103074674,2,2024-04-15 17:11:29.799857
103074675,2,2024-04-15 17:11:29.799857
103074682,8,2024-04-15 17:11:29.799857
103074683,7,2024-04-15 17:11:29.799857
103074686,4,2024-04-15 17:11:29.799857
103074687,4,2024-04-15 17:11:29.799857
103074690,6,2024-04-15 17:11:29.799857
103074691,6,2024-04-15 17:11:29.799857
103074694,3,2024-04-15 17:11:29.799857
103074695,4,2024-04-15 17:11:29.799857
103074698,4,2024-04-15 17:11:29.799857
103074699,4,2024-04-15 17:11:29.799857
103074702,4,2024-04-15 17:11:29.799857
103074703,5,2024-04-15 17:11:29.799857
103074704,6,2024-04-15 17:11:29.799857
103074710,5,2024-04-15 17:11:29.799857
103074711,5,2024-04-15 17:11:29.799857
103074714,4,2024-04-15 17:11:29.799857
103074715,5,2024-04-15 17:11:29.799857
103074718,3,2024-04-15 17:11:29.799857
103074719,3,2024-04-15 17:11:29.799857
103074720,4,2024-04-15 17:11:29.799857
103074726,4,2024-04-15 17:11:29.799857
103074727,5,2024-04-15 17:11:29.799857
103074734,4,2024-04-15 17:11:29.799857
103074735,5,2024-04-15 17:11:29.799857
103074738,4,2024-04-15 17:11:29.799857
103074739,5,2024-04-15 17:11:29.799857
103074742,5,2024-04-15 17:11:29.799857
103074743,4,2024-04-15 17:11:29.799857
103074744,5,2024-04-15 17:11:29.799857
103074748,5,2024-04-15 17:11:29.799857
103074752,5,2024-04-15 17:11:29.799857
103074756,5,2024-04-15 17:11:29.799857
103074760,5,2024-04-15 17:11:29.799857
103074766,6,2024-04-15 17:11:29.799857
103074767,4,2024-04-15 17:11:29.799857
103074770,5,2024-04-15 17:11:29.799857
103074771,5,2024-04-15 17:11:29.799857
103074772,3,2024-04-15 17:11:29.799857
103074776,3,2024-04-15 17:11:29.799857
103074782,4,2024-04-15 17:11:29.799857
103074783,4,2024-04-15 17:11:29.799857
103074786,3,2024-04-15 17:11:29.799857
103074787,7,2024-04-15 17:11:29.799857
103074788,2,2024-04-15 17:11:29.799857
103074800,2,2024-04-15 17:11:29.799857
103074804,3,2024-04-15 17:11:29.799857
103074808,2,2024-04-15 17:11:29.799857
103074812,8,2024-04-15 17:11:29.799857
103074816,8,2024-04-15 17:11:29.799857
103074822,5,2024-04-15 17:11:29.799857
103074823,5,2024-04-15 17:11:29.799857
103074826,5,2024-04-15 17:11:29.799857
103074827,5,2024-04-15 17:11:29.799857
103074830,6,2024-04-15 17:11:29.799857
103074831,6,2024-04-15 17:11:29.799857
103074834,5,2024-04-15 17:11:29.799857
103074835,4,2024-04-15 17:11:29.799857
103074838,3,2024-04-15 17:11:29.799857
103074839,5,2024-04-15 17:11:29.799857
103074842,4,2024-04-15 17:11:29.799857
103074843,4,2024-04-15 17:11:29.799857
103074846,4,2024-04-15 17:11:29.799857
103074847,5,2024-04-15 17:11:29.799857
103074848,2,2024-04-15 17:11:29.799857
103074862,5,2024-04-15 17:11:29.799857
103074863,4,2024-04-15 17:11:29.799857
103074866,6,2024-04-15 17:11:29.799857
103074867,6,2024-04-15 17:11:29.799857
103074870,6,2024-04-15 17:11:29.799857
103074871,6,2024-04-15 17:11:29.799857
103074874,3,2024-04-15 17:11:29.799857
103074875,5,2024-04-15 17:11:29.799857
103074878,4,2024-04-15 17:11:29.799857
103074879,3,2024-04-15 17:11:29.799857
103074880,4,2024-04-15 17:11:29.799857
103074884,4,2024-04-15 17:11:29.799857
103074888,4,2024-04-15 17:11:29.799857
103074892,4,2024-04-15 17:11:29.799857
103074898,4,2024-04-15 17:11:29.799857
103074899,5,2024-04-15 17:11:29.799857
103074902,7,2024-04-15 17:11:29.799857
103074903,5,2024-04-15 17:11:29.799857
103074906,5,2024-04-15 17:11:29.799857
103074907,4,2024-04-15 17:11:29.799857
103074910,3,2024-04-15 17:11:29.799857
103074911,4,2024-04-15 17:11:29.799857
103074914,4,2024-04-15 17:11:29.799857
103074915,4,2024-04-15 17:11:29.799857
103074918,5,2024-04-15 17:11:29.799857
103074919,7,2024-04-15 17:11:29.799857
103074922,4,2024-04-15 17:11:29.799857
103074923,5,2024-04-15 17:11:29.799857
103074926,5,2024-04-15 17:11:29.799857
103074927,5,2024-04-15 17:11:29.799857
103074930,6,2024-04-15 17:11:29.799857
103074931,4,2024-04-15 17:11:29.799857
103074934,4,2024-04-15 17:11:29.799857
103074935,4,2024-04-15 17:11:29.799857
103074938,5,2024-04-15 17:11:29.799857
103074939,5,2024-04-15 17:11:29.799857
103074942,5,2024-04-15 17:11:29.799857
103074943,5,2024-04-15 17:11:29.799857
103074950,5,2024-04-15 17:11:29.799857
103074951,5,2024-04-15 17:11:29.799857
103074954,5,2024-04-15 17:11:29.799857
103074955,5,2024-04-15 17:11:29.799857
103074958,3,2024-04-15 17:11:29.799857
103074959,3,2024-04-15 17:11:29.799857
103074962,5,2024-04-15 17:11:29.799857
103074963,5,2024-04-15 17:11:29.799857
103074966,5,2024-04-15 17:11:29.799857
103074967,3,2024-04-15 17:11:29.799857
103074970,4,2024-04-15 17:11:29.799857
103074971,3,2024-04-15 17:11:29.799857
103074972,5,2024-04-15 17:11:29.799857
103074976,6,2024-04-15 17:11:29.799857
103074982,5,2024-04-15 17:11:29.799857
103074983,5,2024-04-15 17:11:29.799857
103074986,5,2024-04-15 17:11:29.799857
103074987,4,2024-04-15 17:11:29.799857
103074990,4,2024-04-15 17:11:29.799857
103074991,5,2024-04-15 17:11:29.799857
103074994,6,2024-04-15 17:11:29.799857
103074995,5,2024-04-15 17:11:29.799857
103074998,4,2024-04-15 17:11:29.799857
103074999,4,2024-04-15 17:11:29.799857
103075002,4,2024-04-15 17:11:29.799857
103075003,3,2024-04-15 17:11:29.799857
103075006,6,2024-04-15 17:11:29.799857
103075007,5,2024-04-15 17:11:29.799857
103075010,8,2024-04-15 17:11:29.799857
103075011,6,2024-04-15 17:11:29.799857
103075014,8,2024-04-15 17:11:29.799857
103075015,7,2024-04-15 17:11:29.799857
103075016,4,2024-04-15 17:11:29.799857
103075022,8,2024-04-15 17:11:29.799857
103075023,3,2024-04-15 17:11:29.799857
103075026,3,2024-04-15 17:11:29.799857
103075027,3,2024-04-15 17:11:29.799857
103075030,4,2024-04-15 17:11:29.799857
103075031,4,2024-04-15 17:11:29.799857
103075034,4,2024-04-15 17:11:29.799857
103075035,5,2024-04-15 17:11:29.799857
103075038,4,2024-04-15 17:11:29.799857
103075039,3,2024-04-15 17:11:29.799857
103075042,3,2024-04-15 17:11:29.799857
103075043,3,2024-04-15 17:11:29.799857
103075046,3,2024-04-15 17:11:29.799857
103075047,3,2024-04-15 17:11:29.799857
103075050,3,2024-04-15 17:11:29.799857
103075051,4,2024-04-15 17:11:29.799857
103075054,6,2024-04-15 17:11:29.799857
103075055,5,2024-04-15 17:11:29.799857
103075058,6,2024-04-15 17:11:29.799857
103075059,5,2024-04-15 17:11:29.799857
103075062,5,2024-04-15 17:11:29.799857
103075063,5,2024-04-15 17:11:29.799857
103075066,6,2024-04-15 17:11:29.799857
103075067,5,2024-04-15 17:11:29.799857
103075070,5,2024-04-15 17:11:29.799857
103075071,5,2024-04-15 17:11:29.799857
103075074,5,2024-04-15 17:11:29.799857
103075075,5,2024-04-15 17:11:29.799857
103075078,5,2024-04-15 17:11:29.799857
103075079,6,2024-04-15 17:11:29.799857
103075082,6,2024-04-15 17:11:29.799857
103075083,6,2024-04-15 17:11:29.799857
103075098,3,2024-04-15 17:11:29.799857
103075099,4,2024-04-15 17:11:29.799857
103075106,5,2024-04-15 17:11:29.799857
103075107,5,2024-04-15 17:11:29.799857
103075114,4,2024-04-15 17:11:29.799857
103075115,4,2024-04-15 17:11:29.799857
103075118,5,2024-04-15 17:11:29.799857
103075119,5,2024-04-15 17:11:29.799857
103075126,4,2024-04-15 17:11:29.799857
103075127,5,2024-04-15 17:11:29.799857
103075130,7,2024-04-15 17:11:29.799857
103075131,7,2024-04-15 17:11:29.799857
103075134,6,2024-04-15 17:11:29.799857
103075135,5,2024-04-15 17:11:29.799857
103075138,3,2024-04-15 17:11:29.799857
103075139,3,2024-04-15 17:11:29.799857
103075142,3,2024-04-15 17:11:29.799857
103075143,3,2024-04-15 17:11:29.799857
103075146,5,2024-04-15 17:11:29.799857
103075147,8,2024-04-15 17:11:29.799857
103075150,3,2024-04-15 17:11:29.799857
103075151,4,2024-04-15 17:11:29.799857
103075154,4,2024-04-15 17:11:29.799857
103075155,3,2024-04-15 17:11:29.799857
103075162,4,2024-04-15 17:11:29.799857
103075163,3,2024-04-15 17:11:29.799857
103075166,3,2024-04-15 17:11:29.799857
103075167,3,2024-04-15 17:11:29.799857
103075170,4,2024-04-15 17:11:29.799857
103075171,4,2024-04-15 17:11:29.799857
103075178,6,2024-04-15 17:11:29.799857
103075179,4,2024-04-15 17:11:29.799857
103075182,6,2024-04-15 17:11:29.799857
103075183,7,2024-04-15 17:11:29.799857
103075186,5,2024-04-15 17:11:29.799857
103075187,4,2024-04-15 17:11:29.799857
103075194,3,2024-04-15 17:11:29.799857
103075195,5,2024-04-15 17:11:29.799857
103075198,5,2024-04-15 17:11:29.799857
103075199,6,2024-04-15 17:11:29.799857
103075202,6,2024-04-15 17:11:29.799857
103075203,6,2024-04-15 17:11:29.799857
103075206,8,2024-04-15 17:11:29.799857
103075207,2,2024-04-15 17:11:29.799857
103075210,3,2024-04-15 17:11:29.799857
103075211,3,2024-04-15 17:11:29.799857
103075214,6,2024-04-15 17:11:29.799857
103075215,6,2024-04-15 17:11:29.799857
103075222,3,2024-04-15 17:11:29.799857
103075223,2,2024-04-15 17:11:29.799857
103075226,4,2024-04-15 17:11:29.799857
103075227,4,2024-04-15 17:11:29.799857
103075230,4,2024-04-15 17:11:29.799857
103075231,2,2024-04-15 17:11:29.799857
103075234,2,2024-04-15 17:11:29.799857
103075235,3,2024-04-15 17:11:29.799857
103075238,4,2024-04-15 17:11:29.799857
103075239,4,2024-04-15 17:11:29.799857
103075242,3,2024-04-15 17:11:29.799857
103075243,5,2024-04-15 17:11:29.799857
103075246,4,2024-04-15 17:11:29.799857
103075247,3,2024-04-15 17:11:29.799857
103075250,4,2024-04-15 17:11:29.799857
103075251,4,2024-04-15 17:11:29.799857
103075254,6,2024-04-15 17:11:29.799857
103075255,6,2024-04-15 17:11:29.799857
103075256,8,2024-04-15 17:11:29.799857
103075270,3,2024-04-15 17:11:29.799857
103075271,3,2024-04-15 17:11:29.799857
103075274,5,2024-04-15 17:11:29.799857
103075275,3,2024-04-15 17:11:29.799857
103075278,5,2024-04-15 17:11:29.799857
103075279,5,2024-04-15 17:11:29.799857
103075282,3,2024-04-15 17:11:29.799857
103075283,3,2024-04-15 17:11:29.799857
103075286,5,2024-04-15 17:11:29.799857
103075287,5,2024-04-15 17:11:29.799857
103075290,4,2024-04-15 17:11:29.799857
103075291,5,2024-04-15 17:11:29.799857
103075294,4,2024-04-15 17:11:29.799857
103075295,3,2024-04-15 17:11:29.799857
103075298,3,2024-04-15 17:11:29.799857
103075299,3,2024-04-15 17:11:29.799857
103075302,8,2024-04-15 17:11:29.799857
103075303,8,2024-04-15 17:11:29.799857
103075306,8,2024-04-15 17:11:29.799857
103075307,8,2024-04-15 17:11:29.799857
103075310,3,2024-04-15 17:11:29.799857
103075311,4,2024-04-15 17:11:29.799857
103075314,5,2024-04-15 17:11:29.799857
103075315,6,2024-04-15 17:11:29.799857
103075318,6,2024-04-15 17:11:29.799857
103075319,6,2024-04-15 17:11:29.799857
103075322,5,2024-04-15 17:11:29.799857
103075323,6,2024-04-15 17:11:29.799857
103075326,5,2024-04-15 17:11:29.799857
103075327,4,2024-04-15 17:11:29.799857
103075330,5,2024-04-15 17:11:29.799857
103075331,5,2024-04-15 17:11:29.799857
103075334,6,2024-04-15 17:11:29.799857
103075335,6,2024-04-15 17:11:29.799857
103075338,6,2024-04-15 17:11:29.799857
103075339,4,2024-04-15 17:11:29.799857
103075342,4,2024-04-15 17:11:29.799857
103075343,3,2024-04-15 17:11:29.799857
103075346,3,2024-04-15 17:11:29.799857
103075347,5,2024-04-15 17:11:29.799857
103075350,4,2024-04-15 17:11:29.799857
103075351,5,2024-04-15 17:11:29.799857
103075354,4,2024-04-15 17:11:29.799857
103075355,5,2024-04-15 17:11:29.799857
103075358,3,2024-04-15 17:11:29.799857
103075359,5,2024-04-15 17:11:29.799857
103075362,5,2024-04-15 17:11:29.799857
103075363,5,2024-04-15 17:11:29.799857
103075366,5,2024-04-15 17:11:29.799857
103075367,4,2024-04-15 17:11:29.799857
103075370,4,2024-04-15 17:11:29.799857
103075371,4,2024-04-15 17:11:29.799857
103075378,2,2024-04-15 17:11:29.799857
103075379,3,2024-04-15 17:11:29.799857
103075382,4,2024-04-15 17:11:29.799857
103075383,3,2024-04-15 17:11:29.799857
103075386,5,2024-04-15 17:11:29.799857
103075387,5,2024-04-15 17:11:29.799857
103075390,4,2024-04-15 17:11:29.799857
103075391,4,2024-04-15 17:11:29.799857
103075398,4,2024-04-15 17:11:29.799857
103075399,4,2024-04-15 17:11:29.799857
103075402,4,2024-04-15 17:11:29.799857
103075403,5,2024-04-15 17:11:29.799857
103075404,4,2024-04-15 17:11:29.799857
103075410,3,2024-04-15 17:11:29.799857
103075411,4,2024-04-15 17:11:29.799857
103075414,3,2024-04-15 17:11:29.799857
103075415,3,2024-04-15 17:11:29.799857
103075416,4,2024-04-15 17:11:29.799857
103075422,5,2024-04-15 17:11:29.799857
103075423,3,2024-04-15 17:11:29.799857
103075426,5,2024-04-15 17:11:29.799857
103075427,4,2024-04-15 17:11:29.799857
103075434,3,2024-04-15 17:11:29.799857
103075435,3,2024-04-15 17:11:29.799857
103075436,3,2024-04-15 17:11:29.799857
103075442,3,2024-04-15 17:11:29.799857
103075443,4,2024-04-15 17:11:29.799857
103075446,2,2024-04-15 17:11:29.799857
103075447,2,2024-04-15 17:11:29.799857
103075450,6,2024-04-15 17:11:29.799857
103075451,6,2024-04-15 17:11:29.799857
103075456,3,2024-04-15 17:11:29.799857
103075460,4,2024-04-15 17:11:29.799857
103075468,4,2024-04-15 17:11:29.799857
103075472,4,2024-04-15 17:11:29.799857
103075478,5,2024-04-15 17:11:29.799857
103075479,5,2024-04-15 17:11:29.799857
103075482,3,2024-04-15 17:11:29.799857
103075483,3,2024-04-15 17:11:29.799857
103075486,4,2024-04-15 17:11:29.799857
103075487,4,2024-04-15 17:11:29.799857
103075492,3,2024-04-15 17:11:29.799857
103075498,5,2024-04-15 17:11:29.799857
103075499,5,2024-04-15 17:11:29.799857
103075500,4,2024-04-15 17:11:29.799857
103075504,2,2024-04-15 17:11:29.799857
103075512,2,2024-04-15 17:11:29.799857
103075518,3,2024-04-15 17:11:29.799857
103075519,4,2024-04-15 17:11:29.799857
103075520,3,2024-04-15 17:11:29.799857
103075526,4,2024-04-15 17:11:29.799857
103075527,5,2024-04-15 17:11:29.799857
103075528,4,2024-04-15 17:11:29.799857
103075534,4,2024-04-15 17:11:29.799857
103075535,4,2024-04-15 17:11:29.799857
103075536,4,2024-04-15 17:11:29.799857
103075540,4,2024-04-15 17:11:29.799857
103075544,8,2024-04-15 17:11:29.799857
103075548,4,2024-04-15 17:11:29.799857
103075554,5,2024-04-15 17:11:29.799857
103075555,4,2024-04-15 17:11:29.799857
103075558,3,2024-04-15 17:11:29.799857
103075559,4,2024-04-15 17:11:29.799857
103075564,3,2024-04-15 17:11:29.799857
103075570,6,2024-04-15 17:11:29.799857
103075571,4,2024-04-15 17:11:29.799857
103075574,3,2024-04-15 17:11:29.799857
103075575,3,2024-04-15 17:11:29.799857
103075580,5,2024-04-15 17:11:29.799857
103075586,4,2024-04-15 17:11:29.799857
103075587,4,2024-04-15 17:11:29.799857
103075588,4,2024-04-15 17:11:29.799857
103075592,4,2024-04-15 17:11:29.799857
103075598,5,2024-04-15 17:11:29.799857
103075599,6,2024-04-15 17:11:29.799857
103075600,6,2024-04-15 17:11:29.799857
103075606,6,2024-04-15 17:11:29.799857
103075607,5,2024-04-15 17:11:29.799857
103075608,4,2024-04-15 17:11:29.799857
103075614,7,2024-04-15 17:11:29.799857
103075615,5,2024-04-15 17:11:29.799857
103075618,4,2024-04-15 17:11:29.799857
103075619,5,2024-04-15 17:11:29.799857
103075622,3,2024-04-15 17:11:29.799857
103075623,5,2024-04-15 17:11:29.799857
103075626,3,2024-04-15 17:11:29.799857
103075627,2,2024-04-15 17:11:29.799857
103075630,5,2024-04-15 17:11:29.799857
103075631,4,2024-04-15 17:11:29.799857
103075634,5,2024-04-15 17:11:29.799857
103075635,4,2024-04-15 17:11:29.799857
103075642,5,2024-04-15 17:11:29.799857
103075643,4,2024-04-15 17:11:29.799857
103075650,5,2024-04-15 17:11:29.799857
103075651,3,2024-04-15 17:11:29.799857
103075654,2,2024-04-15 17:11:29.799857
103075655,4,2024-04-15 17:11:29.799857
103075658,4,2024-04-15 17:11:29.799857
103075659,2,2024-04-15 17:11:29.799857
103075666,4,2024-04-15 17:11:29.799857
103075667,4,2024-04-15 17:11:29.799857
103075670,4,2024-04-15 17:11:29.799857
103075671,3,2024-04-15 17:11:29.799857
103075674,4,2024-04-15 17:11:29.799857
103075675,4,2024-04-15 17:11:29.799857
103075678,3,2024-04-15 17:11:29.799857
103075679,3,2024-04-15 17:11:29.799857
103075686,3,2024-04-15 17:11:29.799857
103075687,4,2024-04-15 17:11:29.799857
103075702,7,2024-04-15 17:11:29.799857
103075703,7,2024-04-15 17:11:29.799857
103075706,4,2024-04-15 17:11:29.799857
103075707,5,2024-04-15 17:11:29.799857
103075710,2,2024-04-15 17:11:29.799857
103075711,2,2024-04-15 17:11:29.799857
103075730,5,2024-04-15 17:11:29.799857
103075731,4,2024-04-15 17:11:29.799857
103075734,5,2024-04-15 17:11:29.799857
103075735,5,2024-04-15 17:11:29.799857
103075738,2,2024-04-15 17:11:29.799857
103075739,2,2024-04-15 17:11:29.799857
103075742,5,2024-04-15 17:11:29.799857
103075743,5,2024-04-15 17:11:29.799857
103075746,4,2024-04-15 17:11:29.799857
103075747,4,2024-04-15 17:11:29.799857
103075748,4,2024-04-15 17:11:29.799857
103075754,5,2024-04-15 17:11:29.799857
103075755,4,2024-04-15 17:11:29.799857
103075756,3,2024-04-15 17:11:29.799857
103075762,1,2024-04-15 17:11:29.799857
