,NumBuses,BusStopCode,Time
2666,6,52009,2024-04-15T17:26:49.878897
2667,2,52011,2024-04-15T17:26:49.878897
2668,1,52019,2024-04-15T17:26:49.878897
2669,4,52021,2024-04-15T17:26:49.878897
2670,0,52029,2024-04-15T17:26:49.878897
2671,6,52031,2024-04-15T17:26:49.878897
2672,3,52039,2024-04-15T17:26:49.878897
2673,1,52049,2024-04-15T17:26:49.878897
2674,3,52051,2024-04-15T17:26:49.878897
2675,5,52059,2024-04-15T17:26:49.878897
2676,5,52061,2024-04-15T17:26:49.878897
2677,6,52069,2024-04-15T17:26:49.878897
2678,3,52071,2024-04-15T17:26:49.878897
2679,8,52079,2024-04-15T17:26:49.878897
2680,4,52081,2024-04-15T17:26:49.878897
2681,5,52089,2024-04-15T17:26:49.878897
2682,0,52099,2024-04-15T17:26:49.878897
2683,2,52109,2024-04-15T17:26:49.878897
2684,1,52119,2024-04-15T17:26:49.878897
2685,3,52129,2024-04-15T17:26:49.878897
2686,1,52131,2024-04-15T17:26:49.878897
2687,0,52139,2024-04-15T17:26:49.878897
2688,0,52141,2024-04-15T17:26:49.878897
2689,1,52149,2024-04-15T17:26:49.878897
2690,1,52151,2024-04-15T17:26:49.878897
2691,0,52159,2024-04-15T17:26:49.878897
2692,0,52161,2024-04-15T17:26:49.878897
2693,0,52169,2024-04-15T17:26:49.878897
2694,1,52171,2024-04-15T17:26:49.878897
2695,0,52179,2024-04-15T17:26:49.878897
2696,0,52181,2024-04-15T17:26:49.878897
2697,0,52189,2024-04-15T17:26:49.878897
2698,0,52191,2024-04-15T17:26:49.878897
2699,1,52199,2024-04-15T17:26:49.878897
2700,0,52201,2024-04-15T17:26:49.878897
2701,1,52209,2024-04-15T17:26:49.878897
2702,1,52211,2024-04-15T17:26:49.878897
2703,1,52219,2024-04-15T17:26:49.878897
2704,1,52221,2024-04-15T17:26:49.878897
2705,0,52229,2024-04-15T17:26:49.878897
2706,1,52231,2024-04-15T17:26:49.878897
2707,1,52239,2024-04-15T17:26:49.878897
2708,0,52241,2024-04-15T17:26:49.878897
2709,1,52249,2024-04-15T17:26:49.878897
2710,1,52251,2024-04-15T17:26:49.878897
2711,1,52259,2024-04-15T17:26:49.878897
2712,0,52261,2024-04-15T17:26:49.878897
2713,1,52269,2024-04-15T17:26:49.878897
2714,3,52271,2024-04-15T17:26:49.878897
2715,3,52279,2024-04-15T17:26:49.878897
2716,0,52281,2024-04-15T17:26:49.878897
2717,1,52289,2024-04-15T17:26:49.878897
2718,0,52291,2024-04-15T17:26:49.878897
2719,1,52299,2024-04-15T17:26:49.878897
2720,1,52301,2024-04-15T17:26:49.878897
2721,0,52309,2024-04-15T17:26:49.878897
2722,0,52311,2024-04-15T17:26:49.878897
2723,1,52319,2024-04-15T17:26:49.878897
2724,3,52321,2024-04-15T17:26:49.878897
2725,3,52329,2024-04-15T17:26:49.878897
2726,2,52331,2024-04-15T17:26:49.878897
2727,0,52339,2024-04-15T17:26:49.878897
2728,0,52341,2024-04-15T17:26:49.878897
2729,0,52349,2024-04-15T17:26:49.878897
2730,1,52351,2024-04-15T17:26:49.878897
2731,0,52359,2024-04-15T17:26:49.878897
2732,6,52361,2024-04-15T17:26:49.878897
2733,4,52369,2024-04-15T17:26:49.878897
2734,0,52371,2024-04-15T17:26:49.878897
2735,0,52381,2024-04-15T17:26:49.878897
2736,0,52389,2024-04-15T17:26:49.878897
2737,0,52391,2024-04-15T17:26:49.878897
2738,0,52399,2024-04-15T17:26:49.878897
2739,2,52401,2024-04-15T17:26:49.878897
2740,1,52409,2024-04-15T17:26:49.878897
2741,2,52411,2024-04-15T17:26:49.878897
2742,0,52419,2024-04-15T17:26:49.878897
2743,0,52429,2024-04-15T17:26:49.878897
2744,0,52439,2024-04-15T17:26:49.878897
2745,1,52441,2024-04-15T17:26:49.878897
2746,0,52449,2024-04-15T17:26:49.878897
2747,4,52451,2024-04-15T17:26:49.878897
2748,2,52479,2024-04-15T17:26:49.878897
2749,0,52481,2024-04-15T17:26:49.878897
2750,0,52489,2024-04-15T17:26:49.878897
2751,4,52499,2024-04-15T17:26:49.878897
2752,6,52501,2024-04-15T17:26:49.878897
2753,3,52509,2024-04-15T17:26:49.878897
2754,0,52529,2024-04-15T17:26:49.878897
2755,0,52539,2024-04-15T17:26:49.878897
2756,0,52551,2024-04-15T17:26:49.878897
2757,0,52559,2024-04-15T17:26:49.878897
2758,0,52569,2024-04-15T17:26:49.878897
2759,0,52579,2024-04-15T17:26:49.878897
2760,4,53009,2024-04-15T17:26:49.878897
2761,2,53011,2024-04-15T17:26:49.878897
2762,4,53019,2024-04-15T17:26:49.878897
2763,2,53021,2024-04-15T17:26:49.878897
2764,4,53029,2024-04-15T17:26:49.878897
2765,4,53039,2024-04-15T17:26:49.878897
2766,3,53041,2024-04-15T17:26:49.878897
2767,4,53049,2024-04-15T17:26:49.878897
2768,1,53051,2024-04-15T17:26:49.878897
2769,4,53059,2024-04-15T17:26:49.878897
2770,2,53061,2024-04-15T17:26:49.878897
2771,4,53069,2024-04-15T17:26:49.878897
2772,3,53071,2024-04-15T17:26:49.878897
2773,3,53079,2024-04-15T17:26:49.878897
2774,2,53081,2024-04-15T17:26:49.878897
2775,2,53089,2024-04-15T17:26:49.878897
2776,2,53091,2024-04-15T17:26:49.878897
2777,1,53099,2024-04-15T17:26:49.878897
2778,1,53111,2024-04-15T17:26:49.878897
2779,1,53119,2024-04-15T17:26:49.878897
2780,1,53121,2024-04-15T17:26:49.878897
2781,2,53129,2024-04-15T17:26:49.878897
2782,0,53131,2024-04-15T17:26:49.878897
2783,2,53139,2024-04-15T17:26:49.878897
2784,0,53141,2024-04-15T17:26:49.878897
2785,2,53149,2024-04-15T17:26:49.878897
2786,1,53151,2024-04-15T17:26:49.878897
2787,2,53159,2024-04-15T17:26:49.878897
2788,3,53161,2024-04-15T17:26:49.878897
2789,0,53169,2024-04-15T17:26:49.878897
2790,2,53171,2024-04-15T17:26:49.878897
2791,3,53179,2024-04-15T17:26:49.878897
2792,2,53181,2024-04-15T17:26:49.878897
2793,1,53189,2024-04-15T17:26:49.878897
2794,1,53191,2024-04-15T17:26:49.878897
2795,1,53199,2024-04-15T17:26:49.878897
2796,0,53201,2024-04-15T17:26:49.878897
2797,0,53209,2024-04-15T17:26:49.878897
2798,2,53211,2024-04-15T17:26:49.878897
2799,3,53219,2024-04-15T17:26:49.878897
2800,4,53221,2024-04-15T17:26:49.878897
2801,3,53229,2024-04-15T17:26:49.878897
2802,5,53231,2024-04-15T17:26:49.878897
2803,3,53239,2024-04-15T17:26:49.878897
2804,3,53241,2024-04-15T17:26:49.878897
2805,2,53249,2024-04-15T17:26:49.878897
2806,0,53251,2024-04-15T17:26:49.878897
2807,0,53259,2024-04-15T17:26:49.878897
2808,0,53261,2024-04-15T17:26:49.878897
2809,1,53269,2024-04-15T17:26:49.878897
2810,1,53271,2024-04-15T17:26:49.878897
2811,2,53279,2024-04-15T17:26:49.878897
2812,1,53281,2024-04-15T17:26:49.878897
2813,1,53289,2024-04-15T17:26:49.878897
2814,1,53291,2024-04-15T17:26:49.878897
2815,2,53299,2024-04-15T17:26:49.878897
2816,0,53301,2024-04-15T17:26:49.878897
2817,0,53309,2024-04-15T17:26:49.878897
2818,0,53311,2024-04-15T17:26:49.878897
2819,0,53319,2024-04-15T17:26:49.878897
2820,0,53321,2024-04-15T17:26:49.878897
2821,2,53329,2024-04-15T17:26:49.878897
2822,1,53331,2024-04-15T17:26:49.878897
2823,0,53339,2024-04-15T17:26:49.878897
2824,1,53341,2024-04-15T17:26:49.878897
2825,1,53349,2024-04-15T17:26:49.878897
2826,2,53351,2024-04-15T17:26:49.878897
2827,1,53359,2024-04-15T17:26:49.878897
2828,2,53361,2024-04-15T17:26:49.878897
2829,1,53369,2024-04-15T17:26:49.878897
2830,1,53371,2024-04-15T17:26:49.878897
2831,2,53379,2024-04-15T17:26:49.878897
2832,1,53381,2024-04-15T17:26:49.878897
2833,2,53389,2024-04-15T17:26:49.878897
2834,2,53391,2024-04-15T17:26:49.878897
2835,2,53399,2024-04-15T17:26:49.878897
2836,0,53401,2024-04-15T17:26:49.878897
2837,0,53409,2024-04-15T17:26:49.878897
2838,0,53419,2024-04-15T17:26:49.878897
2839,0,53421,2024-04-15T17:26:49.878897
2840,0,53509,2024-04-15T17:26:49.878897
2841,0,53519,2024-04-15T17:26:49.878897
2842,4,54009,2024-04-15T17:26:49.878897
2843,3,54011,2024-04-15T17:26:49.878897
2844,3,54019,2024-04-15T17:26:49.878897
2845,4,54031,2024-04-15T17:26:49.878897
2846,3,54039,2024-04-15T17:26:49.878897
2847,4,54041,2024-04-15T17:26:49.878897
2848,2,54049,2024-04-15T17:26:49.878897
2849,5,54051,2024-04-15T17:26:49.878897
2850,2,54059,2024-04-15T17:26:49.878897
2851,2,54061,2024-04-15T17:26:49.878897
2852,0,54069,2024-04-15T17:26:49.878897
2853,2,54071,2024-04-15T17:26:49.878897
2854,2,54079,2024-04-15T17:26:49.878897
2855,3,54081,2024-04-15T17:26:49.878897
2856,2,54089,2024-04-15T17:26:49.878897
2857,1,54091,2024-04-15T17:26:49.878897
2858,2,54099,2024-04-15T17:26:49.878897
2859,4,54101,2024-04-15T17:26:49.878897
2860,3,54109,2024-04-15T17:26:49.878897
2861,0,54161,2024-04-15T17:26:49.878897
2862,1,54169,2024-04-15T17:26:49.878897
2863,3,54181,2024-04-15T17:26:49.878897
2864,1,54189,2024-04-15T17:26:49.878897
2865,1,54191,2024-04-15T17:26:49.878897
2866,1,54199,2024-04-15T17:26:49.878897
2867,1,54201,2024-04-15T17:26:49.878897
2868,0,54209,2024-04-15T17:26:49.878897
2869,2,54211,2024-04-15T17:26:49.878897
2870,2,54219,2024-04-15T17:26:49.878897
2871,2,54221,2024-04-15T17:26:49.878897
2872,5,54229,2024-04-15T17:26:49.878897
2873,2,54231,2024-04-15T17:26:49.878897
2874,6,54239,2024-04-15T17:26:49.878897
2875,3,54241,2024-04-15T17:26:49.878897
2876,2,54247,2024-04-15T17:26:49.878897
2877,5,54248,2024-04-15T17:26:49.878897
2878,1,54251,2024-04-15T17:26:49.878897
2879,1,54259,2024-04-15T17:26:49.878897
2880,6,54261,2024-04-15T17:26:49.878897
2881,3,54269,2024-04-15T17:26:49.878897
2882,5,54271,2024-04-15T17:26:49.878897
2883,2,54279,2024-04-15T17:26:49.878897
2884,3,54281,2024-04-15T17:26:49.878897
2885,2,54289,2024-04-15T17:26:49.878897
2886,3,54291,2024-04-15T17:26:49.878897
2887,1,54299,2024-04-15T17:26:49.878897
2888,2,54301,2024-04-15T17:26:49.878897
2889,1,54309,2024-04-15T17:26:49.878897
2890,0,54311,2024-04-15T17:26:49.878897
2891,3,54319,2024-04-15T17:26:49.878897
2892,0,54321,2024-04-15T17:26:49.878897
2893,2,54329,2024-04-15T17:26:49.878897
2894,0,54331,2024-04-15T17:26:49.878897
2895,3,54339,2024-04-15T17:26:49.878897
2896,0,54341,2024-04-15T17:26:49.878897
2897,0,54349,2024-04-15T17:26:49.878897
2898,1,54351,2024-04-15T17:26:49.878897
2899,2,54359,2024-04-15T17:26:49.878897
2900,0,54369,2024-04-15T17:26:49.878897
2901,0,54371,2024-04-15T17:26:49.878897
2902,1,54379,2024-04-15T17:26:49.878897
2903,0,54381,2024-04-15T17:26:49.878897
2904,1,54389,2024-04-15T17:26:49.878897
2905,0,54391,2024-04-15T17:26:49.878897
2906,1,54399,2024-04-15T17:26:49.878897
2907,0,54401,2024-04-15T17:26:49.878897
2908,0,54409,2024-04-15T17:26:49.878897
2909,0,54411,2024-04-15T17:26:49.878897
2910,0,54419,2024-04-15T17:26:49.878897
2911,0,54429,2024-04-15T17:26:49.878897
2912,0,54439,2024-04-15T17:26:49.878897
2913,0,54441,2024-04-15T17:26:49.878897
2914,0,54449,2024-04-15T17:26:49.878897
2915,1,54451,2024-04-15T17:26:49.878897
2916,0,54459,2024-04-15T17:26:49.878897
2917,1,54461,2024-04-15T17:26:49.878897
2918,1,54469,2024-04-15T17:26:49.878897
2919,0,54471,2024-04-15T17:26:49.878897
2920,1,54479,2024-04-15T17:26:49.878897
2921,0,54481,2024-04-15T17:26:49.878897
2922,1,54489,2024-04-15T17:26:49.878897
2923,0,54491,2024-04-15T17:26:49.878897
2924,0,54499,2024-04-15T17:26:49.878897
2925,1,54501,2024-04-15T17:26:49.878897
2926,2,54509,2024-04-15T17:26:49.878897
2927,1,54511,2024-04-15T17:26:49.878897
2928,0,54519,2024-04-15T17:26:49.878897
2929,1,54521,2024-04-15T17:26:49.878897
2930,0,54529,2024-04-15T17:26:49.878897
2931,3,54531,2024-04-15T17:26:49.878897
2932,2,54539,2024-04-15T17:26:49.878897
2933,0,54571,2024-04-15T17:26:49.878897
2934,1,54579,2024-04-15T17:26:49.878897
2935,0,54581,2024-04-15T17:26:49.878897
2936,1,54589,2024-04-15T17:26:49.878897
2937,0,54591,2024-04-15T17:26:49.878897
2938,1,54599,2024-04-15T17:26:49.878897
2939,0,54601,2024-04-15T17:26:49.878897
2940,0,54609,2024-04-15T17:26:49.878897
2941,1,54611,2024-04-15T17:26:49.878897
2942,0,54619,2024-04-15T17:26:49.878897
2943,1,54621,2024-04-15T17:26:49.878897
2944,0,54629,2024-04-15T17:26:49.878897
2945,1,54631,2024-04-15T17:26:49.878897
2946,1,54641,2024-04-15T17:26:49.878897
2947,1,54651,2024-04-15T17:26:49.878897
2948,2,54659,2024-04-15T17:26:49.878897
2949,2,55009,2024-04-15T17:26:49.878897
2950,1,55011,2024-04-15T17:26:49.878897
2951,1,55019,2024-04-15T17:26:49.878897
2952,3,55021,2024-04-15T17:26:49.878897
2953,3,55029,2024-04-15T17:26:49.878897
2954,0,55031,2024-04-15T17:26:49.878897
2955,2,55039,2024-04-15T17:26:49.878897
2956,0,55041,2024-04-15T17:26:49.878897
2957,4,55049,2024-04-15T17:26:49.878897
2958,1,55051,2024-04-15T17:26:49.878897
2959,3,55059,2024-04-15T17:26:49.878897
2960,2,55071,2024-04-15T17:26:49.878897
2961,4,55079,2024-04-15T17:26:49.878897
2962,3,55081,2024-04-15T17:26:49.878897
2963,2,55089,2024-04-15T17:26:49.878897
2964,4,55101,2024-04-15T17:26:49.878897
2965,2,55109,2024-04-15T17:26:49.878897
2966,0,55111,2024-04-15T17:26:49.878897
2967,1,55119,2024-04-15T17:26:49.878897
2968,0,55121,2024-04-15T17:26:49.878897
2969,1,55129,2024-04-15T17:26:49.878897
2970,0,55131,2024-04-15T17:26:49.878897
2971,1,55139,2024-04-15T17:26:49.878897
2972,0,55141,2024-04-15T17:26:49.878897
2973,2,55149,2024-04-15T17:26:49.878897
2974,1,55151,2024-04-15T17:26:49.878897
2975,1,55159,2024-04-15T17:26:49.878897
2976,0,55169,2024-04-15T17:26:49.878897
2977,3,55171,2024-04-15T17:26:49.878897
2978,4,55179,2024-04-15T17:26:49.878897
2979,2,55181,2024-04-15T17:26:49.878897
2980,2,55189,2024-04-15T17:26:49.878897
2981,1,55199,2024-04-15T17:26:49.878897
2982,4,55201,2024-04-15T17:26:49.878897
2983,1,55209,2024-04-15T17:26:49.878897
2984,1,55211,2024-04-15T17:26:49.878897
2985,1,55219,2024-04-15T17:26:49.878897
2986,0,55221,2024-04-15T17:26:49.878897
2987,1,55229,2024-04-15T17:26:49.878897
2988,2,55231,2024-04-15T17:26:49.878897
2989,1,55239,2024-04-15T17:26:49.878897
2990,2,55241,2024-04-15T17:26:49.878897
2991,3,55249,2024-04-15T17:26:49.878897
2992,3,55251,2024-04-15T17:26:49.878897
2993,2,55259,2024-04-15T17:26:49.878897
2994,2,55261,2024-04-15T17:26:49.878897
2995,2,55269,2024-04-15T17:26:49.878897
2996,0,55281,2024-04-15T17:26:49.878897
2997,0,55289,2024-04-15T17:26:49.878897
2998,1,55301,2024-04-15T17:26:49.878897
2999,0,55309,2024-04-15T17:26:49.878897
3000,1,55311,2024-04-15T17:26:49.878897
3001,1,55319,2024-04-15T17:26:49.878897
3002,0,55321,2024-04-15T17:26:49.878897
3003,0,55329,2024-04-15T17:26:49.878897
3004,1,55331,2024-04-15T17:26:49.878897
3005,1,55339,2024-04-15T17:26:49.878897
3006,1,55341,2024-04-15T17:26:49.878897
3007,1,55349,2024-04-15T17:26:49.878897
3008,0,55351,2024-04-15T17:26:49.878897
3009,0,55361,2024-04-15T17:26:49.878897
3010,0,55371,2024-04-15T17:26:49.878897
3011,0,55381,2024-04-15T17:26:49.878897
3012,2,55509,2024-04-15T17:26:49.878897
3013,2,56011,2024-04-15T17:26:49.878897
3014,3,56019,2024-04-15T17:26:49.878897
3015,3,56021,2024-04-15T17:26:49.878897
3016,3,56029,2024-04-15T17:26:49.878897
3017,2,56031,2024-04-15T17:26:49.878897
3018,1,56039,2024-04-15T17:26:49.878897
3019,1,56041,2024-04-15T17:26:49.878897
3020,2,56049,2024-04-15T17:26:49.878897
3021,2,56051,2024-04-15T17:26:49.878897
3022,1,56059,2024-04-15T17:26:49.878897
3023,2,56061,2024-04-15T17:26:49.878897
3024,1,56069,2024-04-15T17:26:49.878897
3025,2,56071,2024-04-15T17:26:49.878897
3026,1,56079,2024-04-15T17:26:49.878897
3027,2,56081,2024-04-15T17:26:49.878897
3028,1,56089,2024-04-15T17:26:49.878897
3029,2,56091,2024-04-15T17:26:49.878897
3030,3,56099,2024-04-15T17:26:49.878897
3031,3,56191,2024-04-15T17:26:49.878897
3032,1,56199,2024-04-15T17:26:49.878897
3033,2,56201,2024-04-15T17:26:49.878897
3034,1,56209,2024-04-15T17:26:49.878897
3035,0,56241,2024-04-15T17:26:49.878897
3036,0,56249,2024-04-15T17:26:49.878897
3037,0,56251,2024-04-15T17:26:49.878897
3038,0,56259,2024-04-15T17:26:49.878897
3039,1,56261,2024-04-15T17:26:49.878897
3040,0,56269,2024-04-15T17:26:49.878897
3041,0,56289,2024-04-15T17:26:49.878897
3042,2,57011,2024-04-15T17:26:49.878897
3043,3,57019,2024-04-15T17:26:49.878897
3044,2,57021,2024-04-15T17:26:49.878897
3045,2,57029,2024-04-15T17:26:49.878897
3046,2,57031,2024-04-15T17:26:49.878897
3047,2,57039,2024-04-15T17:26:49.878897
3048,0,57041,2024-04-15T17:26:49.878897
3049,1,57049,2024-04-15T17:26:49.878897
3050,2,57051,2024-04-15T17:26:49.878897
3051,2,57059,2024-04-15T17:26:49.878897
3052,3,57061,2024-04-15T17:26:49.878897
3053,1,57069,2024-04-15T17:26:49.878897
3054,3,57071,2024-04-15T17:26:49.878897
3055,1,57079,2024-04-15T17:26:49.878897
3056,0,57081,2024-04-15T17:26:49.878897
3057,2,57089,2024-04-15T17:26:49.878897
3058,2,57111,2024-04-15T17:26:49.878897
3059,2,57119,2024-04-15T17:26:49.878897
3060,2,57121,2024-04-15T17:26:49.878897
3061,1,57129,2024-04-15T17:26:49.878897
3062,2,57131,2024-04-15T17:26:49.878897
3063,0,57139,2024-04-15T17:26:49.878897
3064,1,57141,2024-04-15T17:26:49.878897
3065,0,57149,2024-04-15T17:26:49.878897
3066,3,58009,2024-04-15T17:26:49.878897
3067,2,58011,2024-04-15T17:26:49.878897
3068,0,58019,2024-04-15T17:26:49.878897
3069,2,58021,2024-04-15T17:26:49.878897
3070,0,58029,2024-04-15T17:26:49.878897
3071,1,58031,2024-04-15T17:26:49.878897
3072,1,58039,2024-04-15T17:26:49.878897
3073,1,58041,2024-04-15T17:26:49.878897
3074,1,58049,2024-04-15T17:26:49.878897
3075,1,58051,2024-04-15T17:26:49.878897
3076,1,58059,2024-04-15T17:26:49.878897
3077,0,58061,2024-04-15T17:26:49.878897
3078,1,58069,2024-04-15T17:26:49.878897
3079,0,58071,2024-04-15T17:26:49.878897
3080,1,58079,2024-04-15T17:26:49.878897
3081,0,58081,2024-04-15T17:26:49.878897
3082,1,58089,2024-04-15T17:26:49.878897
3083,0,58091,2024-04-15T17:26:49.878897
3084,1,58099,2024-04-15T17:26:49.878897
3085,0,58101,2024-04-15T17:26:49.878897
3086,0,58109,2024-04-15T17:26:49.878897
3087,1,58111,2024-04-15T17:26:49.878897
3088,3,58119,2024-04-15T17:26:49.878897
3089,0,58121,2024-04-15T17:26:49.878897
3090,3,58129,2024-04-15T17:26:49.878897
3091,0,58131,2024-04-15T17:26:49.878897
3092,2,58139,2024-04-15T17:26:49.878897
3093,1,58141,2024-04-15T17:26:49.878897
3094,0,58149,2024-04-15T17:26:49.878897
3095,1,58151,2024-04-15T17:26:49.878897
3096,1,58159,2024-04-15T17:26:49.878897
3097,2,58161,2024-04-15T17:26:49.878897
3098,0,58169,2024-04-15T17:26:49.878897
3099,0,58171,2024-04-15T17:26:49.878897
3100,0,58179,2024-04-15T17:26:49.878897
3101,0,58181,2024-04-15T17:26:49.878897
3102,1,58189,2024-04-15T17:26:49.878897
3103,0,58191,2024-04-15T17:26:49.878897
3104,1,58199,2024-04-15T17:26:49.878897
3105,0,58201,2024-04-15T17:26:49.878897
3106,1,58209,2024-04-15T17:26:49.878897
3107,2,58211,2024-04-15T17:26:49.878897
3108,0,58219,2024-04-15T17:26:49.878897
3109,1,58221,2024-04-15T17:26:49.878897
3110,0,58229,2024-04-15T17:26:49.878897
3111,0,58241,2024-04-15T17:26:49.878897
3112,1,58249,2024-04-15T17:26:49.878897
3113,3,58251,2024-04-15T17:26:49.878897
3114,2,58259,2024-04-15T17:26:49.878897
3115,0,58261,2024-04-15T17:26:49.878897
3116,0,58269,2024-04-15T17:26:49.878897
3117,0,58271,2024-04-15T17:26:49.878897
3118,0,58279,2024-04-15T17:26:49.878897
3119,0,58281,2024-04-15T17:26:49.878897
3120,0,58289,2024-04-15T17:26:49.878897
3121,0,58291,2024-04-15T17:26:49.878897
3122,0,58299,2024-04-15T17:26:49.878897
3123,0,58301,2024-04-15T17:26:49.878897
3124,1,58309,2024-04-15T17:26:49.878897
3125,0,58311,2024-04-15T17:26:49.878897
3126,0,58319,2024-04-15T17:26:49.878897
3127,2,58321,2024-04-15T17:26:49.878897
3128,1,58329,2024-04-15T17:26:49.878897
3129,2,58331,2024-04-15T17:26:49.878897
3130,2,58339,2024-04-15T17:26:49.878897
3131,3,58341,2024-04-15T17:26:49.878897
3132,1,58349,2024-04-15T17:26:49.878897
3133,0,58351,2024-04-15T17:26:49.878897
3134,1,58359,2024-04-15T17:26:49.878897
3135,0,58361,2024-04-15T17:26:49.878897
3136,0,58369,2024-04-15T17:26:49.878897
3137,0,58371,2024-04-15T17:26:49.878897
3138,0,58379,2024-04-15T17:26:49.878897
3139,0,58381,2024-04-15T17:26:49.878897
3140,1,58389,2024-04-15T17:26:49.878897
3141,0,58391,2024-04-15T17:26:49.878897
3142,1,58399,2024-04-15T17:26:49.878897
3143,1,58401,2024-04-15T17:26:49.878897
3144,0,58409,2024-04-15T17:26:49.878897
3145,1,58411,2024-04-15T17:26:49.878897
3146,1,58419,2024-04-15T17:26:49.878897
3147,0,58421,2024-04-15T17:26:49.878897
3148,0,58429,2024-04-15T17:26:49.878897
3149,0,58431,2024-04-15T17:26:49.878897
3150,0,58439,2024-04-15T17:26:49.878897
3151,0,58441,2024-04-15T17:26:49.878897
3152,0,58449,2024-04-15T17:26:49.878897
3153,1,58451,2024-04-15T17:26:49.878897
3154,1,58459,2024-04-15T17:26:49.878897
3155,0,58461,2024-04-15T17:26:49.878897
3156,1,58481,2024-04-15T17:26:49.878897
3157,0,58489,2024-04-15T17:26:49.878897
3158,1,58491,2024-04-15T17:26:49.878897
3159,0,58499,2024-04-15T17:26:49.878897
3160,0,58501,2024-04-15T17:26:49.878897
3161,0,58509,2024-04-15T17:26:49.878897
3162,0,58511,2024-04-15T17:26:49.878897
3163,1,58519,2024-04-15T17:26:49.878897
3164,0,58521,2024-04-15T17:26:49.878897
3165,1,58529,2024-04-15T17:26:49.878897
3166,1,58531,2024-04-15T17:26:49.878897
3167,0,58539,2024-04-15T17:26:49.878897
3168,1,58541,2024-04-15T17:26:49.878897
3169,0,58549,2024-04-15T17:26:49.878897
3170,0,58571,2024-04-15T17:26:49.878897
3171,1,58579,2024-04-15T17:26:49.878897
3172,0,58581,2024-04-15T17:26:49.878897
3173,0,58589,2024-04-15T17:26:49.878897
3174,0,58601,2024-04-15T17:26:49.878897
3175,0,58609,2024-04-15T17:26:49.878897
3176,0,58611,2024-04-15T17:26:49.878897
3177,0,58619,2024-04-15T17:26:49.878897
3178,0,58621,2024-04-15T17:26:49.878897
3179,5,58991,2024-04-15T17:26:49.878897
3180,0,59008,2024-04-15T17:26:49.878897
3181,7,59009,2024-04-15T17:26:49.878897
3182,3,59011,2024-04-15T17:26:49.878897
3183,2,59019,2024-04-15T17:26:49.878897
3184,2,59021,2024-04-15T17:26:49.878897
3185,1,59029,2024-04-15T17:26:49.878897
3186,0,59031,2024-04-15T17:26:49.878897
3187,3,59039,2024-04-15T17:26:49.878897
3188,4,59041,2024-04-15T17:26:49.878897
3189,3,59049,2024-04-15T17:26:49.878897
3190,8,59051,2024-04-15T17:26:49.878897
3191,3,59059,2024-04-15T17:26:49.878897
3192,2,59061,2024-04-15T17:26:49.878897
3193,5,59069,2024-04-15T17:26:49.878897
3194,4,59072,2024-04-15T17:26:49.878897
3195,2,59073,2024-04-15T17:26:49.878897
3196,2,59079,2024-04-15T17:26:49.878897
3197,0,59081,2024-04-15T17:26:49.878897
3198,0,59089,2024-04-15T17:26:49.878897
3199,2,59091,2024-04-15T17:26:49.878897
3200,2,59099,2024-04-15T17:26:49.878897
3201,0,59101,2024-04-15T17:26:49.878897
3202,1,59109,2024-04-15T17:26:49.878897
3203,1,59111,2024-04-15T17:26:49.878897
3204,2,59119,2024-04-15T17:26:49.878897
3205,1,59121,2024-04-15T17:26:49.878897
3206,1,59129,2024-04-15T17:26:49.878897
3207,1,59131,2024-04-15T17:26:49.878897
3208,0,59139,2024-04-15T17:26:49.878897
3209,0,59141,2024-04-15T17:26:49.878897
3210,3,59149,2024-04-15T17:26:49.878897
3211,1,59159,2024-04-15T17:26:49.878897
3212,3,59161,2024-04-15T17:26:49.878897
3213,0,59169,2024-04-15T17:26:49.878897
3214,2,59171,2024-04-15T17:26:49.878897
3215,1,59179,2024-04-15T17:26:49.878897
3216,1,59181,2024-04-15T17:26:49.878897
3217,0,59189,2024-04-15T17:26:49.878897
3218,0,59191,2024-04-15T17:26:49.878897
3219,0,59199,2024-04-15T17:26:49.878897
3220,0,59201,2024-04-15T17:26:49.878897
3221,0,59209,2024-04-15T17:26:49.878897
3222,0,59211,2024-04-15T17:26:49.878897
3223,0,59219,2024-04-15T17:26:49.878897
3224,0,59221,2024-04-15T17:26:49.878897
3225,0,59229,2024-04-15T17:26:49.878897
3226,0,59231,2024-04-15T17:26:49.878897
3227,1,59239,2024-04-15T17:26:49.878897
3228,1,59241,2024-04-15T17:26:49.878897
3229,1,59249,2024-04-15T17:26:49.878897
3230,2,59251,2024-04-15T17:26:49.878897
3231,1,59259,2024-04-15T17:26:49.878897
3232,0,59261,2024-04-15T17:26:49.878897
3233,2,59269,2024-04-15T17:26:49.878897
3234,1,59271,2024-04-15T17:26:49.878897
3235,1,59279,2024-04-15T17:26:49.878897
3236,1,59281,2024-04-15T17:26:49.878897
3237,0,59289,2024-04-15T17:26:49.878897
3238,0,59291,2024-04-15T17:26:49.878897
3239,0,59299,2024-04-15T17:26:49.878897
3240,0,59301,2024-04-15T17:26:49.878897
3241,0,59309,2024-04-15T17:26:49.878897
3242,0,59311,2024-04-15T17:26:49.878897
3243,0,59319,2024-04-15T17:26:49.878897
3244,0,59321,2024-04-15T17:26:49.878897
3245,1,59329,2024-04-15T17:26:49.878897
3246,2,59331,2024-04-15T17:26:49.878897
3247,0,59339,2024-04-15T17:26:49.878897
